1,1,1,4,2,1.25,70.47057,3811,991,15595468
1,1,1,-1,1.25,1.25,75.26714,94204,1635,13778848
1,1,1,-1,1.25,2,84.58453,100760,2968,15169260
1,1,1,-1,2,2,128.6691,104444,693,14533168
1,1,1,-1,2,1.25,79.20218,109412,1031,16390112
1,1,2,-1,2,1.25,69.64951,8118,4879,16919396
1,1,2,-1,1.25,1.25,75.26714,116024,1568,16173160
1,1,2,-1,1.25,2,84.58453,122580,2935,16054668
1,1,2,-1,2,2,128.6691,126264,713,16635388
1,1,2,-1,2,1.25,79.20218,131232,1121,18342276
1,1,3,-1,1.25,1.25,69.64951,5512,3510,22229668
1,1,3,-1,1.25,2,69.64951,3984,6330,15608664
1,1,3,-1,2,2,69.64951,5512,4267,19224740
1,1,3,-1,2,1.25,69.64951,5512,2637,16682472
1,1,4,-1,1.25,1.25,75.26714,137844,1489,15980216
1,1,4,-1,1.25,2,84.58453,144400,2993,16857684
1,1,4,-1,2,2,128.6691,148084,751,16003236
1,1,4,-1,2,1.25,79.20218,153052,1047,18240168
1,2,0,0,2,1.25,131.4859,2778,540,13922752
1,2,0,1,2,1.25,140.2506,1129,123,14521364
1,2,0,2,2,1.25,125.9234,11952,11869,17110192
1,2,0,3,2,1.25,136.5478,7401,4341,15535192
1,2,0,4,2,1.25,125.9234,13492,17006,15329176
1,2,0,-1,1.25,1.25,131.6906,166298,6348,17346520
1,2,0,-1,1.25,2,141.0116,173549,4624,15784404
1,2,0,-1,2,2,154.6488,179259,2425,16027252
1,2,0,-1,2,1.25,132.519,208500,26826,15386952
1,2,1,0,2,1.25,165.7107,147,4,15932428
1,2,1,0,1.25,1.25,172.6752,512,26,17880236
1,2,1,0,2,1.25,165.7107,147,6,15584492
1,2,1,1,2,1.25,192.1016,161,5,16270288
1,2,1,1,1.25,1.25,182.5453,463,30,18126076
1,2,1,1,2,1.25,192.1016,161,7,15732000
1,2,1,2,2,1.25,130.519,7989,4790,16529060
1,2,1,2,1.25,1.25,125.9234,10625,9440,15700148
1,2,1,2,2,1.25,130.519,7989,4655,17520260
1,2,1,3,2,1.25,147.0006,3600,1067,13984604
1,2,1,3,1.25,1.25,144.2818,6458,2932,15303600
1,2,1,3,2,1.25,147.0006,3600,871,15131192
1,2,1,4,2,1.25,129.041,10654,9027,15293228
1,2,1,4,1.25,1.25,125.9234,13165,14726,16494968
1,2,1,4,2,1.25,129.041,10654,9048,24408668
1,2,1,-1,1.25,1.25,131.6906,221746,5938,16731600
1,2,1,-1,1.25,2,141.0116,228997,4133,16124076
1,2,1,-1,2,2,154.6488,234707,2138,18612028
1,2,1,-1,2,1.25,132.519,263948,24260,12166640
1,2,2,-1,2,1.25,125.9234,14268,15388,15326756
1,2,2,-1,1.25,1.25,131.6906,277194,5388,13729380
1,2,2,-1,1.25,2,141.0116,284445,3864,13264996
1,2,2,-1,2,2,154.6488,290155,1840,13257104
1,2,2,-1,2,1.25,132.519,319396,23474,13021748
1,2,3,-1,1.25,1.25,125.9234,11929,13927,13069812
1,2,3,-1,1.25,2,131.6501,2776,13572,12818016
1,2,3,-1,2,2,125.9234,11929,15898,12949936
1,2,3,-1,2,1.25,125.9234,11929,11481,14217308
1,2,4,-1,1.25,1.25,131.6906,332642,6028,12654116
1,2,4,-1,1.25,2,141.0116,339893,3628,11997916
1,2,4,-1,2,2,154.6488,345603,1585,10076568
1,2,4,-1,2,1.25,132.519,374844,21802,11719972
1,3,0,0,2,1.25,68.38047,1243,108,11723312
1,3,0,1,2,1.25,65.21626,108,1,12051548
1,3,0,2,2,1.25,57.93198,2638,469,14794704
1,3,0,3,2,1.25,58.41727,1161,96,13492308
1,3,0,4,2,1.25,57.93198,3439,783,12150172
1,3,0,-1,1.25,1.25,58.58148,376664,195,11775756
1,3,0,-1,1.25,2,94.76958,378859,342,10580616
1,3,0,-1,2,2,94.16171,380662,263,11067972
1,3,0,-1,2,1.25,60.5594,382438,250,11555356
1,3,1,0,2,1.25,96.77998,97,2,12092628
1,3,1,0,1.25,1.25,108.03,103,1,12586832
1,3,1,0,2,1.25,96.77998,97,2,13177600
1,3,1,1,2,1.25,119.5392,98,2,13769184
1,3,1,1,1.25,1.25,115.397,107,1,11510252
1,3,1,1,2,1.25,119.5392,98,2,12156572
1,3,1,2,2,1.25,59.89518,733,55,12195188
1,3,1,2,1.25,1.25,58.25305,1900,271,9543096
1,3,1,2,2,1.25,59.89518,733,38,9690652
1,3,1,3,2,1.25,60.69849,491,19,12040168
1,3,1,3,1.25,1.25,58.7457,533,24,13951304
1,3,1,3,2,1.25,60.69849,491,29,10128740
1,3,1,4,2,1.25,59.89518,1722,183,10304460
1,3,1,4,1.25,1.25,58.25305,2829,464,10680976
1,3,1,4,2,1.25,59.89518,1722,203,11155212
1,3,1,-1,1.25,1.25,58.58148,384258,223,10305772
1,3,1,-1,1.25,2,94.76958,386453,324,11429428
1,3,1,-1,2,2,94.16171,388256,222,10207216
1,3,1,-1,2,1.25,60.5594,390032,181,11314436
1,3,2,-1,2,1.25,57.93198,5607,1802,12744876
1,3,2,-1,1.25,1.25,58.58148,391852,173,10365264
1,3,2,-1,1.25,2,94.76958,394047,255,11304576
1,3,2,-1,2,2,94.16171,395850,201,12707180
1,3,2,-1,2,1.25,60.5594,397626,160,11835440
1,3,3,-1,1.25,1.25,57.93198,2637,541,9512768
1,3,3,-1,1.25,2,58.41727,1159,606,9395556
1,3,3,-1,2,2,57.93198,2637,496,10737820
1,3,3,-1,2,1.25,57.93198,2637,446,10686360
1,3,4,-1,1.25,1.25,58.58148,399446,160,10136224
1,3,4,-1,1.25,2,94.76958,401641,263,10012012
1,3,4,-1,2,2,94.16171,403444,173,9501636
1,3,4,-1,2,1.25,60.5594,405220,156,9315752
1,4,0,0,2,1.25,164.6813,2759,471,9037928
1,4,0,1,2,1.25,174.4019,253,9,10191148
1,4,0,2,2,1.25,110.8404,12723,9994,10333436
1,4,0,3,2,1.25,155.2193,7501,3202,11019244
1,4,0,4,2,1.25,110.8404,13428,10324,12508012
1,4,0,-1,1.25,1.25,112.9972,408543,435,12804224
1,4,0,-1,1.25,2,153.8024,414051,2308,11197168
1,4,0,-1,2,2,168.5658,417487,748,11276412
1,4,0,-1,2,1.25,114.7399,419830,241,13930704
1,4,1,0,2,1.25,206.1555,132,4,14351608
1,4,1,0,1.25,1.25,171.3198,274,8,12091140
1,4,1,0,2,1.25,206.1555,132,2,12512044
1,4,1,1,2,1.25,228.7119,128,2,12957524
1,4,1,1,1.25,1.25,194.2781,153,3,13460348
1,4,1,1,2,1.25,228.7119,128,3,13905828
1,4,1,2,2,1.25,110.8404,2825,485,15465684
1,4,1,2,1.25,1.25,110.8404,11483,7022,12755352
1,4,1,2,2,1.25,110.8404,2825,434,13021100
1,4,1,3,2,1.25,206.044,857,50,13612292
1,4,1,3,1.25,1.25,190.3112,5846,1759,12396804
1,4,1,3,2,1.25,206.044,857,48,12999356
1,4,1,4,2,1.25,110.8404,9628,4889,13548056
1,4,1,4,1.25,1.25,110.8404,12890,10449,14220864
1,4,1,4,2,1.25,110.8404,9628,5253,6600108
1,4,1,-1,1.25,1.25,112.9972,423153,425,5262720
1,4,1,-1,1.25,2,153.8024,428661,2143,7952620
1,4,1,-1,2,2,168.5658,432097,649,6012680
1,4,1,-1,2,1.25,114.7399,434440,260,6994820
1,4,2,-1,2,1.25,110.8404,15168,12508,5910336
1,4,2,-1,1.25,1.25,112.9972,437763,417,8336944
1,4,2,-1,1.25,2,153.8024,443271,2170,8624680
1,4,2,-1,2,2,168.5658,446707,620,8589124
1,4,2,-1,2,1.25,114.7399,449050,227,4360792
1,4,3,-1,1.25,1.25,110.8404,12723,10484,7259264
1,4,3,-1,1.25,2,164.6813,2757,11368,8898124
1,4,3,-1,2,2,110.8404,12723,10466,7999160
1,4,3,-1,2,1.25,110.8404,12723,10115,7428016
1,4,4,-1,1.25,1.25,112.9972,452373,383,7543336
1,4,4,-1,1.25,2,153.8024,457881,2029,7373868
1,4,4,-1,2,2,168.5658,461317,596,7132108
1,4,4,-1,2,1.25,114.7399,463660,226,6633688
